I1,I2,I3
5.427,-137.706,-1.519
5.674,-142.942,-1.447
5.174,-147.341,-1.407
6.913,-151.948,-1.403
5.427,-154.147,-1.366
4.928,-154.776,-1.157
5.425,-160.012,-0.818
4.685,-160.012,-1.16
4.932,-161.373,-0.704
6.168,-169.018,-1.125
4.685,-169.855,-0.781
4.928,-166.19,-0.835
4.932,-169.855,-0.973
4.192,-175.824,-1.044
4.682,-175.406,-0.71
4.192,-176.872,-0.553
4.435,-176.034,-0.503
4.685,-180.851,-0.886
3.699,-176.243,-0.818
3.699,-176.243,-0.796
4.197,-180.432,-0.747
3.207,-182.108,-0.632
2.959,-184.097,-0.424
3.454,-185.459,-0.355
2.467,-183.678,-0.286
2.466,-179.071,-0.385
2.466,-176.243,-0.16
2.22,-176.662,-0.099
2.22,-178.024,0.081
1.974,-179.28,-0.065
1.726,-180.223,-0.048
0.986,-176.243,0.133
1.48,-168.599,0.406
0.74,-168.599,0.116
0.988,-164.829,0.104
1.48,-165.771,0.409
0.74,-163.049,0.269
0.493,-154.566,0.171
0.988,-154.985,0.518
0.741,-150.587,0.583
0.494,-153.414,0.632
0.247,-152.577,0.586
0.742,-147.969,0.736
0.742,-147.341,0.74
0.247,-141.162,0.725
0.495,-137.706,0.984
0.495,-133.308,0.854
0.247,-129.538,0.807
0.99,-122.313,0.989
0.743,-116.658,1.044
0.247,-113.307,0.997
0.743,-107.024,1.145
0.495,-102.416,1.302
0.247,-94.457,0.929
0.495,-88.174,1.195
0.495,-85.347,1.165
0.247,-78.33,1.29
0.247,-77.388,1.224
0.247,-69.743,1.178
0.742,-58.957,1.361
0.494,-54.873,1.359
0.494,-48.695,1.252
0,-44.715,1.395
0.495,-36.442,1.364
0,-29.845,1.461
0.494,-25.656,1.515
0.74,-17.593,1.627
1.235,-7.959,1.31
1.483,-2.932,1.295
0.988,2.409,1.611
1.481,5.027,1.674
1.481,11.1,1.624
1.977,17.488,1.622
1.974,22.305,1.643
1.977,26.494,1.572
2.469,29.112,1.766
2.469,36.966,1.578
2.716,40.945,1.74
3.21,43.563,1.694
2.963,52.569,1.803
2.96,52.779,1.622
3.704,61.052,1.796
3.701,68.277,1.686
3.207,66.078,1.427
3.701,72.676,1.89
3.704,79.482,1.614
3.946,85.87,1.66
4.194,88.488,1.578
4.439,95.295,1.566
4.441,98.96,1.647
4.691,103.358,1.901
4.691,105.976,1.366
5.425,110.794,1.854
4.685,114.773,1.643
4.934,117.6,1.653
5.427,122.208,1.774
5.425,124.617,1.598
5.181,128.805,1.136
5.918,130.376,1.385
5.179,136.659,1.525
5.918,142,1.694
5.174,141.476,1.339
5.179,147.027,1.351
5.914,148.702,1.177
5.181,154.881,1.32
5.181,156.242,1.344
5.674,154.671,1.144
5.179,160.745,1.147
5.427,164.724,1.187
5.918,158.86,0.844
4.435,168.075,1.227
4.934,169.96,1.072
4.439,168.075,0.612
3.946,170.693,0.594
4.687,172.159,0.73
4.192,171.95,0.903
4.192,174.568,0.858
3.947,180.956,0.751
3.701,180.537,0.806
3.454,177.919,0.605
3.454,178.128,0.526
2.96,177.709,0.352
3.207,176.558,0.38
2.713,177.186,0.289
2.959,182.736,0.133
2.218,182.945,0.149
2.466,179.909,-0.022
2.22,177.709,-0.007
2.467,175.929,-0.564
2.22,172.892,-0.031
1.974,171.95,-0.094
1.48,173.311,0.057
1.234,175.301,-0.059
0.74,171.112,-0.159
0.988,164.934,-0.193
1.235,158.86,-0.452
0.493,159.279,-0.316
1.235,156.87,-0.374
0.988,149.645,-0.662
0.989,149.854,-0.514
0.741,149.645,-0.642
0.494,153.31,-0.82
0,148.283,-0.988
0.494,146.503,-0.68
0.742,140.01,-0.842
0.494,136.45,-0.66
0.743,127.444,-0.927
0.742,128.386,-0.831
0.495,122.208,-0.975
0.744,118.543,-0.964
0.991,111.736,-0.969
0.743,104.929,-0.98
0.743,99.693,-1.337
0.743,96.133,-1.213
1.238,88.907,-1.227
0.99,81.891,-1.141
1.238,79.482,-1.284
0.495,76.864,-1.118
0.991,64.403,-1.405
0.495,56.235,-1.255
0.741,60.633,-1.335
0.494,47.543,-1.432
0.99,43.145,-1.511
0.989,34.976,-1.49
0.741,25.761,-1.45
0.741,26.075,-1.528
0.494,17.488,-1.587
1.235,11.519,-1.355
0.988,5.027,-1.477
1.483,-2.932,-1.517
1.975,-5.76,-1.689
1.48,-9.948,-1.583
1.975,-14.765,-1.533
2.469,-22.619,-1.613
1.977,-24.4,-1.735
2.469,-29.426,-1.891
2.469,-33.091,-1.715
2.716,-38.851,-1.514
2.963,-41.05,-1.747
3.21,-54.14,-1.753
3.21,-48.485,-1.687
3.704,-62.518,-1.639
3.207,-62.937,-1.849
3.45,-64.507,-1.735
3.947,-75.608,-1.497
3.95,-78.016,-1.942
3.947,-79.378,-1.749
5.181,-85.347,-1.681
4.189,-88.593,-1.533
5.179,-94.457,-1.89
4.687,-98.227,-1.781
4.934,-102.625,-1.572
5.181,-108.699,-1.595
4.934,-113.307,-1.857
4.932,-117.496,-1.727
5.427,-120.847,-1.689
4.928,-124.721,-1.644
6.414,-128.491,-1.583
5.914,-132.156,-1.069
4.934,-136.136,-1.344
5.921,-137.497,-1.47
5.174,-143.99,-1.063
5.674,-145.351,-0.997
6.412,-152.158,-1.099
4.687,-148.388,-0.824
4.932,-155.823,-1.151
5.421,-156.765,-1.3
5.425,-158.232,-1.107
5.174,-164.619,-1.146
5.672,-168.599,-0.978
4.685,-166.609,-1.25
5.427,-166.4,-0.996
5.425,-167.447,-0.682
4.687,-175.196,-0.897
4.189,-176.034,-0.908
4.932,-178.024,-0.804
3.701,-177.081,-0.626
4.192,-177.081,-0.94
4.192,-178.442,-0.785
3.452,-182.422,-0.576
3.701,-182.108,-0.626
3.457,-180.851,-0.465
3.21,-182.108,-0.416
3.947,-181.06,-0.4
2.959,-180.432,-0.341
2.96,-178.024,-0.188
2.963,-180.432,-0.284
1.974,-175.824,0.115
1.973,-177.081,-0.095
2.222,-178.233,-0.083
1.975,-179.49,-0.02
1.975,-175.824,0
0.987,-167.866,0.272
1.727,-166.609,0.179
1.974,-168.808,0.045
0.988,-163.363,0.283
0.74,-159.174,0.328
0.493,-158.022,0.261
0.741,-156.975,0.499
0.741,-152.158,0.405
0.742,-154.147,0.537
0.495,-147.55,0.656
0.494,-148.388,0.57
0.247,-143.152,0.691
0,-140.953,0.717
0.247,-136.973,1
0,-133.308,0.831
0.99,-129.119,0.825
0.495,-121.684,0.995
0.495,-116.239,1.085
0.495,-109.851,0.792
0.247,-107.652,1.167
0.743,-101.997,1.106
0.744,-95.4,1.129
0.743,-93.201,1.199
0.743,-87.755,1.239
0.247,-82.938,1.333
0.99,-75.189,1.451
0.247,-64.088,1.434
1.238,-60.528,1.401
0.99,-54.14,1.543
0.494,-43.668,1.581
0.494,-40.422,1.368
0.99,-35.081,1.6
0.494,-26.808,1.432
0.494,-19.373,1.472
0.741,-15.184,1.591
1.235,-7.016,1.633
1.235,-0.524,1.724
1.73,4.503,1.683
1.975,10.263,1.628
2.717,15.708,1.805
1.728,18.535,1.703
1.977,26.494,1.675
2.469,31.521,1.665
2.718,36.966,1.98
2.96,39.794,1.809
3.457,49.742,1.892
3.21,50.37,1.799
3.21,59.795,1.793
3.704,62.204,1.83
3.452,63.67,1.973
3.95,74.037,1.945
4.444,81.472,1.89
4.192,84.299,1.907
4.439,88.279,1.761
5.179,94.353,1.996
4.685,97.913,1.857
5.425,103.987,1.736
5.425,107.128,1.921
4.934,112.364,1.798
5.921,118.019,1.707
6.168,123.15,1.311
5.672,127.025,1.682
6.168,130.376,1.87
5.674,136.24,1.511
5.918,134.984,1.659
6.653,144.409,1.65
6.406,145.246,1.79
7.407,154.671,1.665
6.401,156.242,1.588
5.914,161.897,1.293
5.672,161.687,1.588
6.16,162.316,0.901
5.663,165.876,1.467
5.914,172.892,1.395
5.918,177.709,1.079
5.416,176.767,0.966
5.667,180.327,1.326
5.416,179.909,1.191
5.425,182.317,1.277
5.416,183.993,0.966
4.439,185.354,0.668
5.179,185.563,0.908
5.672,192.58,0.623
4.932,193.627,0.771
4.687,192.58,0.474
4.685,194.36,0.891
3.939,194.988,0.652
4.439,197.397,0.537
3.699,198.444,0.627
3.206,200.224,0.693
3.701,198.968,0.283
3.947,201.586,0.536
3.206,195.617,0.225
3.203,194.779,0.203
3.207,195.617,0.059
2.222,197.187,0.059
1.973,194.569,0.103
1.727,194.15,-0.089
1.974,193.208,0.022
1.974,192.999,-0.129
1.48,187.553,-0.088
1.728,185.563,-0.114
1.235,182.736,-0.249
1.235,178.757,-0.358
1.235,176.767,-0.341
0.988,173.521,-0.287
0.493,175.091,-0.183
0.247,164.515,-0.643
0.495,167.761,-0.676
0.247,168.075,-0.637
0.742,167.761,-0.703
0.743,162.106,-0.698
0.495,150.482,-0.745
0.247,147.864,-0.78
0.743,141.267,-1.147
0.247,140.848,-1.127
0.496,137.811,-1.246
0.495,131.633,-1.201
0.743,125.768,-1.404
0.743,118.962,-1.434
0.495,114.354,-1.368
0.743,109.537,-1.294
0.495,101.578,-1.451
0.743,96.342,-1.233
0.744,89.326,-1.176
0.495,77.493,-1.471
0.743,70.058,-1.52
0.991,72.257,-1.407
0.743,66.392,-1.638
0.494,55.816,-1.508
0.247,52.36,-1.534
0.247,41.574,-1.533
0.99,36.757,-1.587
0.988,29.322,-1.527
0.988,20.525,-1.648
0.741,13.09,-1.675
1.483,8.273,-1.697
1.483,2.094,-1.703
1.978,-3.77,-1.746
1.977,-9.006,-1.659
2.22,-13.823,-1.876
1.974,-21.049,-1.816
2.224,-27.227,-1.913
2.716,-33.091,-1.857
2.964,-35.081,-1.89
2.716,-44.296,-1.76
3.21,-44.715,-1.942
3.21,-54.35,-1.904
3.701,-58.119,-1.864
4.441,-67.963,-2.014
3.95,-63.146,-1.936
4.194,-70.372,-1.671
5.427,-82.624,-2.063
4.441,-87.232,-1.932
5.432,-88.174,-1.99
4.934,-92.049,-1.871
4.934,-101.997,-1.968
5.427,-106.605,-1.769
5.672,-108.49,-1.743
5.425,-114.878,-1.948
5.427,-120.114,-1.748
6.168,-125.14,-1.648
5.914,-126.501,-1.462
6.165,-133.518,-1.813
5.425,-136.764,-1.301
6.165,-139.382,-1.677
6.658,-145.56,-1.681
6.658,-150.168,-1.823
6.412,-150.587,-1.736
6.412,-160.221,-1.283
5.672,-159.383,-1.388
6.658,-165.038,-1.488
6.658,-168.808,-1.479
5.421,-171.845,-1.198
6.16,-173.416,-0.822
6.647,-173.416,-1.104
5.425,-176.872,-1.027
6.16,-181.06,-0.966
5.672,-186.296,-0.635
4.934,-190.695,-0.972
4.682,-188.496,-0.927
5.179,-192.056,-0.765
4.685,-194.465,-0.933
5.672,-197.083,-0.725
4.932,-199.282,-0.907
4.934,-198.863,-0.692
4.685,-197.501,-0.837
3.696,-197.083,-0.267
4.192,-195.512,-0.411
4.192,-197.711,-0.482
3.207,-197.92,-0.688
2.963,-194.465,-0.192
2.957,-194.465,-0.619
2.959,-195.721,-0.146
2.713,-198.863,-0.233
2.464,-199.91,-0.369
2.22,-198.863,0.184
1.973,-197.92,-0.033
1.234,-196.14,0.07
1.235,-189.857,0.06
0.987,-190.276,0.251
0.987,-188.077,0.348
0.988,-185.878,0.416
0.988,-179.49,0.563
0.741,-175.615,0.463
0.988,-168.599,0.56
0.494,-167.237,0.404
0.247,-169.646,0.817
0.494,-169.855,0.696
0.247,-165.981,0.724
0.247,-165.248,0.802
0.247,-164.619,1.006
0,-153.624,0.768
0.743,-152.367,0.763
0.99,-143.99,1.01
0.248,-140.115,1.034
0.247,-133.099,0.927
0.495,-130.481,1.102
0.99,-124.093,1.003
0,-119.904,1.141
0.496,-110.479,1.174
0.496,-103.882,1.4
0.495,-100.007,1.414
0.744,-92.258,1.27
0.744,-86.603,1.223
0.743,-82.938,1.604
0.495,-72.78,1.532
0.495,-65.764,1.536
0.99,-63.146,1.499
0.495,-53.093,1.552
0.247,-48.276,1.669
0.494,-42.516,1.716
0.741,-37.071,1.593
0.741,-27.437,1.686
1.235,-22.201,1.55
1.235,-13.404,1.691
1.483,-5.341,1.671
1.73,2.618,1.718
1.728,6.493,1.776
1.977,11.833,1.614
1.978,17.907,1.722
2.224,21.886,1.882
2.222,26.913,1.887
2.718,35.5,1.849
2.96,36.966,1.84
2.965,47.962,1.83
2.96,47.543,1.757
3.947,55.187,2.045
3.207,56.444,1.968
3.947,66.602,1.842
4.192,71.838,1.809
3.947,73.409,2.02
4.441,81.053,1.838
4.934,82.31,2.061
4.441,88.069,2.014
5.427,92.153,1.636
5.181,98.332,1.842
5.674,105.558,1.738
6.412,109.746,1.913
5.425,116.553,1.958
5.672,120.218,1.694
6.401,124.826,1.846
5.672,129.015,1.476
5.674,129.643,1.615
6.647,138.23,1.36
5.914,143.257,1.663
6.412,147.864,1.68
6.908,150.063,1.731
5.421,153.1,1.453
5.918,156.661,1.317
6.908,159.698,1.365
6.406,165.667,1.083
6.653,171.322,1.438
6.165,168.494,1.149
5.914,170.17,1.266
6.401,178.128,1.169
5.672,182.527,1.266
5.425,183.783,1.25
5.918,185.145,1.053
5.421,187.972,1.045
5.174,188.6,0.668
5.174,189.962,1.028
4.678,192.161,0.909
4.932,190.799,0.848
5.179,197.816,0.552
4.932,195.407,0.736
4.189,200.434,0.703
4.435,200.643,0.353
4.192,200.434,0.568
3.946,200.434,0.524
3.452,198.758,0.204
2.708,196.768,0.388
3.207,194.36,0.283
3.206,193.208,0.138
2.96,196.035,0.376
2.713,195.617,-0.049
2.469,194.36,0.126
2.222,193.417,-0.034
1.726,193.627,0.032
1.974,191.009,-0.303
1.727,192.789,-0.038
1.235,187.763,-0.309
0.988,182.736,-0.396
0.741,178.757,-0.449
0.741,174.149,-0.497
0.247,168.704,-0.389
0.741,168.494,-0.493
0.494,169.122,-0.651
0.494,165.352,-0.75
0.99,167.552,-0.688
0.494,168.704,-0.785
0.743,160.745,-0.996
0.742,149.854,-0.962
0.743,151.111,-0.66
0.248,138.858,-1.058
0.248,141.686,-0.953
0.743,135.403,-1.223
0.743,130.376,-0.969
0.495,121.999,-1.089
0.496,116.972,-1.129
0.743,112.155,-1.434
0.248,105.976,-1.215
0.496,97.704,-1.395
0.743,91.316,-1.254
0.743,81.891,-1.406
0.495,76.864,-1.527
0.494,78.435,-1.497
0.992,72.885,-1.429
0.495,61.052,-1.589
0.495,59.167,-1.591
0,47.752,-1.58
0.741,43.354,-1.539
0.494,30.892,-1.541
0.741,31.102,-1.63
0.741,21.886,-1.636
1.235,12.252,-1.595
1.483,4.817,-1.575
1.978,-0.733,-1.683
1.234,-5.341,-1.724
1.974,-10.577,-1.459
1.974,-18.012,-2.072
1.975,-23.981,-1.815
1.975,-29.426,-1.777
2.22,-30.055,-1.814
2.963,-39.689,-1.942
3.21,-41.678,-1.759
3.207,-48.276,-1.964
3.454,-51.522,-2.075
3.701,-60.528,-2.034
3.206,-62.308,-1.702
4.687,-71.314,-2.158
4.444,-80.215,-1.802
4.441,-78.54,-2.026
5.181,-82.414,-1.927
4.189,-87.022,-2.018
5.421,-94.981,-2.079
5.425,-100.007,-1.713
4.934,-103.463,-1.584
5.921,-109.851,-1.583
5.425,-115.506,-1.494
5.674,-121.265,-1.515
6.658,-124.512,-1.667
5.667,-129.957,-1.897
5.416,-129.957,-1.663
6.406,-138.754,-1.895
5.914,-140.953,-1.35
6.905,-148.178,-1.311
7.401,-148.807,-1.121
5.918,-154.985,-1.401
5.921,-160.012,-1.602
6.658,-160.431,-1.344
6.165,-169.018,-1.49
5.914,-168.808,-1.06
6.908,-167.447,-1.541
5.416,-173.206,-1.575
6.165,-179.071,-1.372
6.406,-183.05,-1.384
5.425,-183.469,-1.307
5.667,-181.689,-1.146
6.165,-181.898,-1.002
5.667,-184.307,-0.594
5.667,-192.475,-0.922
5.425,-194.883,-0.426
4.192,-197.711,-0.846
4.435,-199.072,-0.8
4.685,-198.339,-0.659
4.192,-197.501,-0.765
5.181,-197.292,-0.497
4.435,-201.271,-0.626
3.203,-202.528,-0.455
3.206,-201.69,-0.352
3.452,-200.329,-0.344
2.714,-200.957,-0.015
2.959,-198.13,-0.107
2.954,-196.35,-0.309
2.467,-194.883,-0.065
2.466,-195.512,-0.121
1.975,-197.083,0
1.974,-195.302,-0.074
1.727,-189.438,0.148
0.986,-189.647,0.232
1.481,-187.239,0.215
0.493,-185.04,0.347
0.74,-178.861,0.576
0.987,-171.636,0.455
0.989,-175.824,0.461
0.494,-169.646,0.538
0.742,-165.771,0.579
0.494,-164.619,0.575
0.247,-166.819,0.804
0.495,-166.4,0.704
0.991,-157.813,0.887
0.991,-157.813,1.022
0.742,-152.158,0.992
0.247,-142.314,1.145
0.743,-140.115,1.001
0.743,-132.156,1.272
0.743,-130.271,1.025
0.247,-123.883,1.086
0.248,-120.114,1.193
0.495,-112.469,1.434
0.495,-105.872,1.373
0.495,-101.473,1.521
0,-93.829,1.609
0.495,-90.164,1.682
0.247,-79.168,1.431
0.991,-74.351,1.439
0.495,-69.534,1.711
1.238,-57.91,1.582
0.247,-52.465,1.503
0.742,-46.705,1.52
0.494,-36.861,1.776
0.494,-29.636,1.764
0.988,-24.609,1.537
1.236,-17.383,1.608
1.483,-9.215,1.776
1.73,-1.361,1.714
0.988,3.665,1.757
1.728,9.634,1.99
1.977,15.917,1.953
2.469,21.886,1.886
2.966,27.332,2.058
2.714,29.112,1.974
3.212,41.783,2.021
2.963,40.317,1.812
3.454,50.58,2.012
3.701,53.198,2.007
3.95,61.994,1.815
4.194,69.639,1.958
4.942,70.476,2.111
4.189,74.246,1.787
5.181,81.053,1.848
4.928,91.106,1.693
5.928,97.704,1.785
5.181,102.311,1.997
6.412,107.547,1.605
5.174,111.945,2.034
5.914,116.763,2.062
7.151,121.999,2.08
5.914,125.768,1.945
6.165,131.633,1.609
7.648,132.994,1.731
6.155,143.047,1.838
7.894,145.456,1.753
7.146,155.299,1.99
6.653,156.451,1.771
6.658,163.677,1.536
6.653,163.677,1.805
6.653,165.667,1.085
7.392,168.913,1.52
7.146,175.929,1.704
7.648,184.935,1.516
7.386,186.925,1.462
6.406,185.982,1.055
6.401,186.611,1.581
6.899,190.171,1.277
6.653,193.836,1.439
6.647,199.596,1.102
6.406,203.052,0.728
6.16,205.67,0.886
5.914,205.984,0.929
5.425,207.24,1.002
5.174,209.649,0.999
5.663,216.246,0.817
5.425,216.037,0.427
4.932,214.885,0.557
4.432,214.047,0.59
4.932,215.827,0.785
3.939,215.094,0.432
4.932,214.885,0.286
4.189,214.885,0.679
2.954,218.655,0.568
3.452,218.236,0.107
3.207,217.084,0.116
2.957,218.236,-0.111
2.464,214.466,-0.022
2.959,213.838,0.181
1.973,211.639,0.173
2.222,210.277,-0.013
1.233,208.602,-0.189
1.234,205.67,-0.38
1.728,201.376,-0.394
1.235,201.167,-0.093
1.235,197.606,-0.22
0.988,191.009,-0.435
0.74,186.611,-0.818
0.741,180.956,-0.565
0.494,186.401,-0.619
0.743,190.381,-0.867
0.743,188.181,-1.005
0.494,178.966,-0.776
0.247,174.777,-0.913
0.495,168.494,-0.948
0.744,161.478,-1.355
0.743,158.336,-0.992
0,157.917,-0.894
0,147.236,-1.101
0,142.628,-1.403
0.248,135.193,-1.26
0,130.586,-1.674
0.248,124.617,-1.312
0,116.134,-1.504
0.743,110.794,-1.549
0.247,104.301,-1.4
0.991,96.342,-1.316
0.496,91.525,-1.481
0.495,83.043,-1.722
0.744,77.702,-1.46
0.99,69.848,-1.888
0.742,59.376,-1.729
0.743,57.177,-1.764
0.494,43.145,-1.754
0.742,42.412,-1.752
0.741,29.112,-1.788
0.988,26.075,-1.672
0.494,17.698,-1.844
1.483,11.519,-1.761
1.235,3.246,-1.76
1.977,-4.189,-1.931
1.977,-9.948,-1.943
1.727,-14.347,-1.932
2.467,-21.572,-1.986
2.22,-25.447,-2.063
2.963,-33.091,-1.945
3.21,-41.678,-2.004
2.96,-40.422,-2.163
3.701,-53.931,-2.139
4.194,-54.35,-2.07
3.701,-61.366,-1.935
4.441,-68.906,-2.042
4.94,-70.372,-1.923
4.938,-79.796,-2.085
4.934,-89.221,-2.072
4.687,-93.41,-2.113
5.181,-97.599,-2.061
6.165,-101.264,-1.771
5.179,-105.034,-2.031
6.165,-112.05,-2.083
6.406,-119.066,-1.696
6.419,-123.883,-1.838
6.908,-129.957,-2.069
6.406,-133.937,-1.749
6.905,-139.591,-2.084
7.641,-144.513,-2.031
6.165,-148.178,-1.855
7.641,-152.367,-1.967
7.885,-155.404,-1.971
6.412,-164.41,-1.357
7.392,-168.808,-1.674
7.645,-168.389,-1.865
6.658,-172.997,-1.298
7.885,-181.06,-1.245
7.638,-182.422,-1.294
6.647,-184.097,-1.422
7.398,-189.647,-1.604
7.386,-193.732,-1.017
6.406,-196.35,-1.289
6.899,-198.549,-1.124
6.401,-202.528,-0.575
5.672,-202.319,-1.116
6.165,-203.366,-1.113
6.412,-204.937,-1.036
5.918,-208.706,-1.029
5.425,-211.953,-0.844
5.17,-215.199,-0.806
5.174,-211.953,-0.898
5.179,-213.105,-0.679
4.682,-214.99,-0.369
4.192,-218.76,-0.476
3.696,-217.922,-0.458
3.699,-213.733,-0.43
3.699,-215.199,-0.579
3.452,-215.932,-0.327
3.207,-215.932,-0.118
2.464,-218.131,-0.057
2.464,-216.56,-0.176
2.467,-214.99,-0.26
2.467,-210.906,-0.082
1.974,-208.706,0.031
1.48,-209.963,0.006
1.232,-209.754,0.121
1.48,-205.774,0.476
1.235,-201.9,0.303
0.247,-197.292,0.192
0.988,-194.674,0.448
0.741,-191.323,0.723
0.494,-186.715,0.594
0.99,-183.469,0.774
0.743,-187.029,0.778
0.495,-182.841,0.851
0.743,-180.642,0.912
0.247,-174.673,0.894
0.496,-168.389,1.157
0.744,-164.619,0.991
0.743,-160.85,1.199
0,-148.597,1.37
0.496,-145.56,0.962
0,-135.717,0.996
0,-134.565,1.395
0.744,-128.282,1.439
0.744,-124.512,1.067
0.496,-120.323,1.294
0.495,-112.05,1.736
0,-107.024,1.427
0.248,-100.426,1.534
0.743,-93.829,1.387
0.495,-83.985,1.523
0.992,-71.733,1.614
0.99,-63.146,1.752
0.992,-61.366,1.702
0.495,-55.711,1.649
0.494,-44.296,1.747
0.495,-39.898,1.631
0.741,-31.835,1.787
1.235,-21.258,1.809
0.494,-16.441,1.677
1.483,-10.367,1.855
1.483,0,1.805
1.234,6.702,1.815
1.975,11.1,1.959
2.222,14.87,1.949
2.22,20.525,2.004
2.714,31.311,2.021
2.716,36.547,2.018
3.212,38.956,1.935
3.454,49.742,2.124
3.701,49.428,1.77
4.197,56.235,1.888
4.687,67.021,1.926
3.701,63.984,2.103
4.435,74.875,1.978
5.179,85.661,2.173
3.946,89.535,2.032
5.181,91.735,2.174
5.672,96.552,1.971
5.427,103.568,1.969
6.168,110.165,2.085
5.909,114.354,1.763
6.165,119.59,1.735
6.658,123.779,2.063
6.414,125.245,1.871
6.658,133.622,1.61
7.398,140.22,2.009
6.658,144.827,1.833
6.902,148.283,1.873
7.398,152.053,1.796
7.146,157.08,1.591
6.899,165.143,1.923
7.392,166.086,1.602
7.638,166.086,1.578
7.638,173.102,1.582
8.125,175.301,1.487
6.653,183.155,1.5
7.137,188.181,1.415
7.878,190.59,1.067
5.909,190.381,1.335
6.401,193.627,0.662
6.406,198.234,1.429
5.674,203.261,1.154
6.412,206.193,0.88
5.416,204.413,0.796
5.421,204.832,1.127
6.406,208.078,1.11
5.17,213.209,1.064
4.682,215.827,0.747
5.421,215.094,0.555
4.682,213.209,0.486
4.928,213.838,0.416
4.435,212.058,0.253
4.439,212.267,0.729
4.189,216.875,0.498
3.939,218.864,0.49
3.206,216.665,-0.1
3.206,215.409,0.421
2.959,217.817,0.295
2.714,216.875,0.299
2.714,215.094,0.098
1.973,211.22,-0.028
1.975,208.602,-0.123
1.973,207.24,0.142
1.974,210.068,0.189
1.234,206.612,-0.118
1.481,202.004,-0.471
0.988,198.968,-0.729
1.235,189.962,-0.469
0.741,183.993,-0.481
0.247,179.385,-0.736
0.247,181.375,-0.945
0.744,188.391,-0.76
0.991,188.181,-0.786
0.992,180.746,-0.824
0.495,172.578,-0.775
0.495,163.677,-0.818
0.496,159.069,-1.189
0.248,163.258,-0.939
0.248,152.681,-0.99
0.248,148.702,-1.034
0.495,140.01,-1.03
0.496,135.403,-1.27
0,129.224,-1.414
0.496,125.245,-1.362
0.495,117.391,-1.445
0.495,111.736,-1.437
0.495,103.987,-1.398
0.248,98.541,-1.35
0.744,93.515,-1.519
0.495,86.708,-1.665
0.496,76.655,-1.957
0.248,66.811,-1.589
0.247,63.251,-1.582
0.743,55.606,-1.77
0.494,45.134,-1.693
0.494,41.155,-1.688
0.494,34.348,-1.731
0.988,22.515,-1.711
0.988,17.698,-1.836
0.988,10.263,-1.786
1.73,1.047,-1.88
1.975,-5.131,-1.801
1.975,-10.577,-1.899
2.224,-16.755,-1.912
2.467,-20.001,-1.992
2.716,-28.588,-2.03
2.96,-33.824,-2.167
3.21,-35.814,-2.009
3.206,-45.448,-1.924
3.704,-48.904,-1.943
4.444,-58.957,-1.968
3.947,-59.9,-1.913
4.444,-68.173,-2.1
5.181,-74.77,-2.089
4.938,-79.587,-1.984
5.674,-81.158,-2.045
5.672,-87.441,-2.112
5.181,-96.237,-1.67
6.165,-100.217,-2.1
6.414,-107.652,-1.685
6.16,-113.307,-1.884
6.165,-118.857,-1.785
6.406,-123.465,-1.576
6.412,-131.528,-2.096
7.398,-133.727,-1.78
6.165,-139.173,-1.879
6.899,-145.77,-1.958
7.146,-149.959,-1.87
7.401,-153.938,-1.855
7.885,-158.755,-1.681
7.888,-161.373,-1.543
6.894,-165.981,-1.564
8.378,-169.855,-1.819
6.658,-179.071,-1.807
6.905,-183.469,-1.775
7.398,-181.06,-1.593
6.894,-183.469,-1.509
7.146,-188.914,-1.212
7.386,-192.265,-1.428
6.406,-195.302,-0.839
7.148,-196.35,-1.117
6.905,-199.072,-1.196
4.924,-200.957,-1.125
6.902,-207.345,-0.746
6.16,-208.183,-0.729
5.914,-209.963,-0.537
5.914,-207.764,-0.696
4.928,-216.56,-0.696
4.932,-213.733,-0.78
5.425,-214.78,-0.53
4.685,-216.56,-0.537
4.435,-220.33,-0.803
3.946,-217.608,-0.402
3.946,-215.723,-0.183
3.942,-215.513,-0.471
3.452,-218.341,-0.399
3.701,-219.178,-0.358
2.464,-214.99,0.129
2.716,-212.372,-0.078
2.469,-214.152,-0.187
2.219,-213.314,-0.1
1.727,-211.324,0.017
1.234,-208.916,0.161
1.48,-210.173,0.221
1.729,-207.345,0.291
0.74,-201.481,0.078
0.247,-196.14,0.632
0.741,-191.323,0.369
0.493,-188.286,0.433
0.988,-185.668,0.68
0.99,-188.496,0.779
0.743,-189.438,0.797
0.743,-182.108,0.737
0.247,-180.432,0.823
0.495,-174.044,1.04
0.495,-168.389,0.92
0,-167.028,0.939
0.744,-161.164,1.034
0.248,-149.749,1.113
0.247,-145.351,1.143
0,-136.764,0.996
0,-134.146,1.387
0,-127.339,1.674
0,-124.512,1.429
0.248,-118.124,1.666
0.248,-113.307,1.561
0.744,-106.814,1.454
0.248,-100.426,1.534
0.495,-93.41,1.521
0.496,-82.938,1.897
0.495,-68.382,1.77
0.495,-66.916,1.617
0.991,-60.319,1.681
0.247,-52.255,1.802
1.238,-43.04,1.814
0.742,-34.243,1.832
0.741,-27.855,1.816
0.741,-17.802,1.859
0.741,-9.006,2.004
1.73,-2.513,1.902
1.727,3.665,2.063
1.73,7.645,1.864
1.727,14.661,2.025
2.718,23.667,2.043
2.467,31.73,1.958
2.716,31.521,2.152
3.704,41.364,2.153
3.457,45.344,2.053
4.194,54.978,2.073
4.194,54.245,2.035
