I1,I2,I3
6.198,-373.012,-0.49
7.192,-375.001,-0.565
7.183,-379.19,0.045
6.693,-376.363,0.144
6.947,-375.839,-0.437
6.947,-377.619,-0.579
6.445,-375.001,-0.476
5.954,-372.593,-0.437
6.198,-375.211,-0.107
6.198,-376.049,-0.785
6.693,-374.164,0.056
6.693,-376.363,-0.535
6.44,-374.164,-0.167
5.95,-375.211,-0.432
6.193,-373.64,0.026
6.947,-377.41,-0.449
6.701,-374.583,-0.557
6.198,-374.583,-0.419
6.941,-376.049,-0.546
6.44,-375.839,-0.406
6.451,-372.802,-0.187
6.445,-375.211,-0.786
6.451,-375.211,-0.182
5.202,-371.441,-0.682
5.702,-374.373,-0.129
6.202,-376.991,-0.38
5.454,-375.001,-0.089
6.693,-374.373,-0.48
6.699,-376.572,-0.013
5.954,-373.64,-0.519
6.198,-374.583,-0.201
6.202,-375.839,-0.203
6.453,-374.583,-0.361
5.95,-372.802,0.009
6.202,-373.954,-0.54
7.195,-374.583,-0.436
6.198,-371.232,-0.228
6.198,-373.221,-0.474
6.693,-374.164,-0.409
6.448,-373.012,0.192
5.458,-370.603,-0.447
6.445,-373.64,-0.042
5.458,-373.431,-0.621
5.46,-371.441,-0.145
6.451,-374.792,-0.425
6.947,-372.802,0.162
5.706,-373.431,-0.497
6.451,-371.232,-0.294
7.189,-374.164,-0.254
5.954,-370.603,-0.522
6.202,-371.755,-0.676
6.699,-373.221,-0.219
5.702,-370.603,-0.316
5.95,-367.985,-0.114
7.195,-371.965,-0.577
6.944,-372.802,-0.576
6.445,-370.813,0.258
6.198,-369.765,-0.485
6.699,-372.593,-0.331
5.702,-370.184,-0.404
5.954,-370.394,-0.277
5.945,-372.383,-0.074
4.954,-370.394,-0.555
6.198,-368.195,-0.286
6.688,-368.823,-0.527
6.699,-371.965,-0.542
5.95,-368.614,-0.032
6.693,-368.614,-0.3
7.189,-371.441,-0.096
6.198,-369.347,-0.3
6.445,-368.823,-0.219
7.688,-371.441,-0.243
5.95,-370.394,-0.425
6.451,-368.823,0.021
6.941,-369.556,-0.627
6.941,-372.174,-0.522
6.193,-368.404,-0.265
7.189,-371.232,-0.475
7.189,-371.965,-0.352
5.95,-369.975,-0.564
6.451,-366.414,-0.48
7.44,-369.975,0.048
5.458,-369.765,-0.262
5.706,-368.195,-0.336
6.445,-369.347,-0.681
5.952,-372.383,-0.292
5.454,-368.614,-0.419
6.445,-371.965,-0.334
6.95,-372.802,-0.042
5.954,-370.394,-0.449
6.699,-366.624,0.112
7.694,-369.765,-0.396
6.453,-371.755,-0.544
6.451,-367.776,0
7.694,-368.614,-0.522
6.451,-370.813,-0.326
5.706,-368.823,0.052
6.947,-367.566,-0.255
7.437,-371.232,-0.219
5.702,-369.765,-0.515
6.451,-366.624,-0.203
6.941,-369.975,0.065
5.954,-371.441,-0.586
6.445,-367.985,-0.078
6.941,-367.985,-0.474
5.954,-370.394,-0.364
5.706,-367.985,-0.051
6.451,-367.357,-0.182
6.445,-368.823,-0.492
4.952,-366.624,-0.366
5.702,-365.996,0.002
7.446,-367.566,-0.625
6.198,-371.965,-0.46
6.453,-367.147,-0.176
7.195,-367.985,-0.326
6.445,-371.232,-0.089
6.947,-367.776,-0.352
6.44,-369.032,-0.037
6.198,-370.184,-0.389
5.206,-367.147,-0.422
6.202,-365.786,-0.281
7.192,-367.776,-0.192
6.445,-371.965,-0.732
6.445,-367.985,-0.47
7.198,-368.195,-0.062
6.944,-370.603,-0.461
6.699,-369.032,-0.266
5.706,-367.776,0.061
6.205,-371.022,-0.582
6.693,-369.347,-0.171
6.448,-366.624,-0.497
6.701,-369.347,-0.089
5.954,-372.383,-0.762
5.702,-368.823,-0.464
5.454,-367.566,-0.082
5.95,-369.347,-0.463
5.945,-368.404,-0.228
5.702,-367.357,-0.017
6.44,-370.603,-0.571
6.699,-368.614,-0.652
6.202,-369.556,-0.095
6.202,-367.776,-0.626
6.198,-369.975,-0.354
5.702,-368.404,-0.208
5.458,-368.195,-0.505
6.701,-369.765,-0.417
6.205,-369.347,-0.311
6.205,-367.566,-0.194
6.936,-368.614,-0.272
7.685,-366.624,-0.743
6.202,-366.938,-0.388
7.192,-367.566,0.059
6.941,-369.347,-0.458
6.198,-368.614,-0.54
6.198,-365.577,-0.034
7.44,-368.195,-0.546
6.202,-370.603,-0.264
6.458,-366.624,0.116
6.451,-368.404,-0.165
6.693,-370.184,-0.734
6.198,-367.985,-0.199
7.446,-365.786,-0.016
7.189,-368.614,-0.695
5.454,-368.195,-0.065
6.451,-364.739,-0.729
7.437,-367.985,-0.403
6.44,-369.556,-0.138
5.954,-367.776,-0.435
6.693,-367.776,-0.354
5.95,-371.232,-0.179
5.454,-368.195,-0.444
6.448,-368.823,-0.439
6.198,-370.813,-0.211
5.21,-368.195,-0.773
6.202,-367.147,-0.365
7.437,-367.357,-0.182
6.445,-370.813,-0.433
6.693,-368.823,-0.353
6.941,-367.566,-0.402
6.701,-371.232,-0.199
6.198,-367.357,-0.192
7.189,-368.404,-0.505
5.954,-369.556,-0.364
5.702,-367.566,-0.315
6.445,-366.414,-0.631
6.451,-368.614,-0.421
6.44,-371.755,-0.128
6.693,-367.776,-0.515
6.445,-367.357,-0.393
6.693,-369.556,-0.127
6.198,-367.985,-0.464
6.451,-365.786,-0.457
6.693,-368.614,-0.037
6.445,-367.147,-0.552
5.945,-365.367,0.074
6.198,-367.776,-0.673
6.193,-368.614,-0.669
5.702,-367.985,-0.374
5.206,-365.577,-0.121
6.693,-368.195,-0.435
5.702,-368.823,-0.282
5.706,-367.147,-0.016
6.947,-367.985,-0.668
6.688,-368.404,-0.586
5.95,-365.577,0.067
6.693,-367.776,-0.219
6.699,-368.823,-0.399
5.454,-367.357,-0.555
5.702,-364.006,-0.055
6.445,-367.566,-0.554
5.458,-366.624,-0.184
6.198,-365.996,-0.367
6.693,-367.147,-0.408
6.202,-371.441,0.162
6.202,-366.938,-0.293
6.688,-369.765,-0.333
6.451,-371.022,-0.01
5.945,-367.985,-0.564
7.195,-365.158,-0.549
6.941,-368.614,-0.248
6.693,-367.776,-0.15
6.941,-368.614,-0.347
6.445,-366.414,-0.271
6.693,-369.556,-0.217
5.95,-367.566,-0.265
7.189,-369.032,-0.475
5.458,-371.022,-0.74
6.202,-367.985,-0.834
6.699,-366.624,-0.045
7.195,-369.765,-0.603
5.702,-368.404,-0.093
6.445,-365.786,-0.579
6.693,-368.195,-0.363
5.706,-369.347,-0.024
5.95,-367.985,-0.582
6.202,-365.996,-0.479
5.697,-368.614,-0.104
5.954,-368.404,-0.471
6.198,-366.938,-0.658
6.451,-369.347,-0.465
6.198,-368.404,-0.081
6.947,-367.985,-0.171
6.947,-368.404,-0.306
6.193,-369.347,-0.356
6.198,-368.404,-0.316
6.445,-365.786,0.054
6.947,-367.985,-0.563
5.702,-366.938,-0.472
6.445,-365.367,-0.208
6.451,-366.414,0.006
6.202,-369.975,-0.679
6.699,-365.367,-0.664
7.195,-368.614,-0.208
6.693,-369.975,-0.331
6.445,-367.985,-0.314
6.693,-365.158,-0.021
6.445,-369.347,-0.457
6.941,-366.414,0.175
6.445,-365.996,-0.331
5.945,-367.566,-0.569
6.445,-371.441,-0.222
6.451,-366.624,-0.206
6.198,-367.985,-0.786
5.95,-369.556,-0.597
5.706,-367.776,-0.225
5.945,-365.996,-0.321
5.95,-369.975,-0.485
6.44,-368.195,-0.166
5.95,-369.765,-0.525
7.198,-367.985,-0.206
5.697,-370.813,0.013
5.458,-368.195,-0.542
6.193,-368.404,-0.271
5.202,-369.347,-0.648
5.458,-368.404,-0.53
6.693,-366.938,-0.133
5.954,-369.975,-0.552
6.44,-367.566,-0.172
6.941,-368.195,-0.138
7.198,-367.147,-0.575
6.438,-368.823,-0.59
7.195,-368.195,0.057
6.451,-366.938,-0.544
6.451,-369.347,-0.497
6.95,-370.603,-0.082
6.701,-366.938,-0.428
6.198,-369.032,-0.414
6.445,-369.347,-0.142
6.198,-367.566,-0.365
5.706,-367.357,-0.183
6.941,-368.404,-0.326
6.44,-367.566,-0.656
6.701,-364.739,-0.021
6.693,-367.776,-0.088
6.947,-369.556,-0.579
6.198,-366.414,-0.399
6.193,-366.938,-0.105
6.693,-369.975,-0.309
6.458,-367.357,-0.382
5.702,-367.776,-0.201
6.44,-369.765,-0.234
5.206,-367.147,-0.452
5.95,-365.577,-0.397
6.445,-366.414,-0.065
7.688,-367.357,-0.52
6.445,-368.195,-0.161
6.451,-366.624,-0.575
6.941,-370.184,-0.443
6.699,-367.566,-0.219
6.202,-368.823,-0.447
6.941,-369.765,-0.398
6.699,-368.195,0.256
5.95,-366.414,-0.408
5.95,-368.823,-0.397
6.947,-371.022,-0.27
6.44,-368.195,-0.577
6.198,-367.147,-0.596
6.699,-369.765,-0.212
6.95,-368.823,-0.42
5.697,-366.938,-0.382
6.941,-368.195,-0.553
6.947,-368.404,-0.131
5.697,-365.786,0.17
6.445,-369.032,-0.475
6.44,-370.184,-0.564
5.954,-369.347,0.188
5.95,-366.205,-0.492
6.451,-368.823,-0.519
6.202,-368.823,-0.388
5.954,-367.147,-0.267
6.193,-368.614,-0.469
6.693,-368.404,0.082
5.945,-367.147,-0.344
6.699,-368.404,-0.531
6.941,-368.614,-0.437
5.202,-367.357,0.027
5.697,-365.158,-0.436
6.699,-368.404,-0.024
4.962,-367.776,-0.779
5.21,-366.938,-0.538
6.947,-367.357,-0.197
6.198,-370.603,-0.32
5.954,-365.367,-0.364
7.195,-368.823,-0.109
6.451,-369.765,-0.593
6.451,-367.147,-0.492
6.947,-364.006,-0.291
6.947,-367.776,0.106
6.198,-367.147,-0.607
6.941,-368.404,-0.531
6.693,-366.624,-0.167
6.202,-369.975,-0.287
6.193,-367.776,-0.31
5.95,-367.985,-0.403
6.451,-370.394,-0.457
6.202,-369.032,0.005
6.947,-366.938,-0.549
6.95,-369.975,-0.455
6.693,-367.566,-0.078
6.941,-368.823,-0.295
7.198,-367.357,-0.53
6.445,-369.556,-0.326
5.945,-367.985,-0.215
5.954,-367.566,-0.45
5.706,-368.823,-0.425
5.945,-369.347,0.02
6.205,-365.996,-0.448
6.198,-369.347,-0.154
6.44,-369.347,-0.641
5.95,-369.556,0.232
6.445,-369.032,-0.547
6.693,-369.765,-0.52
6.947,-368.404,-0.249
6.453,-365.577,-0.347
6.451,-367.776,-0.514
6.688,-369.765,-0.093
5.697,-365.996,0.04
5.95,-367.985,-0.67
6.699,-369.975,-0.67
6.445,-368.404,-0.273
6.696,-365.786,-0.812
6.688,-368.195,-0.642
6.693,-367.357,-0.118
6.198,-366.624,-0.404
6.445,-368.823,-0.084
7.195,-370.394,-0.309
6.941,-367.357,-0.386
6.696,-365.996,-0.125
7.195,-369.556,-0.43
6.445,-365.996,-0.435
5.702,-366.938,-0.571
5.954,-368.614,-0.189
6.202,-366.205,-0.756
4.954,-365.158,-0.608
5.954,-367.566,-0.115
6.699,-371.232,-0.397
5.95,-367.985,-0.239
6.445,-367.985,-0.182
6.944,-369.975,-0.537
6.193,-368.404,-0.607
5.697,-368.404,-0.3
6.202,-369.556,-0.511
5.945,-367.776,-0.073
5.206,-365.577,-0.538
6.451,-368.404,-0.715
6.947,-369.975,-0.127
6.451,-368.614,-0.433
6.693,-366.414,-0.37
6.699,-369.347,-0.2
6.198,-369.556,-0.319
6.193,-368.404,-0.566
6.202,-370.813,-0.033
6.451,-368.823,-0.308
7.189,-368.614,-0.409
5.945,-368.404,-0.146
6.451,-370.184,-0.591
6.451,-368.823,-0.195
5.454,-365.577,-0.386
6.202,-368.195,-0.385
6.699,-368.614,0.198
6.688,-367.147,-0.546
6.202,-368.614,-0.597
6.451,-369.347,-0.215
6.699,-366.938,-0.05
5.454,-369.032,-0.702
5.954,-369.975,-0.341
5.454,-368.195,-0.111
5.454,-364.006,-0.45
6.453,-366.938,-0.273
5.202,-365.786,0.25
5.21,-364.948,-0.311
5.95,-366.205,-0.038
6.451,-365.577,-0.074
5.702,-365.367,-0.509
5.202,-364.006,-0.492
6.693,-367.566,-0.142
6.198,-364.739,-0.052
5.449,-365.577,-0.511
6.205,-366.624,-0.413
6.693,-366.624,-0.42
5.954,-363.378,-0.021
5.954,-365.786,-0.389
5.954,-365.786,-0.441
4.958,-364.739,-0.396
4.962,-361.807,-0.293
5.697,-365.367,-0.21
5.706,-364.006,0.142
5.706,-362.121,-0.286
6.202,-365.367,-0.179
6.941,-364.215,0.04
6.699,-365.577,-0.381
6.193,-363.796,-0.361
6.445,-366.624,-0.776
6.445,-364.529,-0.129
5.95,-363.796,-0.132
5.95,-365.577,-0.531
5.95,-367.357,-0.415
5.95,-362.33,-0.287
6.699,-362.959,-0.167
7.189,-364.948,-0.034
6.202,-363.168,-0.155
5.706,-363.168,-0.399
6.202,-365.158,-0.58
5.945,-363.796,-0.133
6.202,-361.597,-0.178
6.198,-364.529,-0.457
6.193,-362.749,-0.358
6.445,-363.796,-0.391
6.44,-363.587,-0.027
5.702,-364.739,-0.132
6.198,-363.796,-0.175
6.947,-360.55,-0.417
6.95,-363.378,-0.542
6.202,-361.597,-0.74
6.44,-362.33,-0.334
6.699,-361.178,-0.533
6.451,-363.587,-0.514
6.451,-361.597,-0.115
7.694,-359.398,-0.332
6.445,-362.54,-0.636
6.701,-361.597,-0.446
6.445,-360.76,-0.253
6.451,-361.807,0.15
6.198,-365.367,-0.118
5.697,-360.76,-0.151
6.95,-360.76,-0.565
6.445,-362.54,-0.551
5.702,-361.597,-0.63
6.699,-360.131,-0.35
7.443,-361.388,-0.779
5.945,-364.529,-0.681
6.693,-358.77,-0.542
6.947,-362.121,-0.443
6.701,-364.006,-0.145
6.202,-361.388,-0.426
7.198,-361.597,-0.515
6.941,-363.168,-0.488
5.709,-364.948,-0.249
6.451,-360.341,0.062
6.693,-361.388,-0.192
6.696,-364.215,-0.198
6.202,-360.76,-0.31
6.941,-361.388,-0.463
6.451,-362.54,-0.577
6.198,-362.121,-0.333
6.693,-359.189,-0.331
6.699,-361.388,-0.349
6.445,-363.378,-0.199
5.206,-362.959,0.06
5.954,-361.597,0.085
6.445,-364.948,-0.536
6.458,-362.33,-0.287
5.954,-358.979,-0.254
6.947,-362.121,-0.187
7.189,-360.969,0.172
6.205,-361.807,-0.122
7.198,-362.121,-0.061
7.195,-362.33,-0.819
5.695,-361.388,-0.599
6.202,-358.142,-0.49
6.941,-360.969,-0.583
6.44,-359.189,-0.701
5.954,-362.121,-0.406
6.693,-361.388,-0.419
6.693,-362.54,-0.66
5.697,-361.807,-0.057
5.942,-359.398,-0.292
7.195,-361.597,-0.586
6.451,-358.77,-0.493
5.206,-358.142,-0.5
6.198,-360.76,-0.631
6.202,-360.969,-0.658
5.454,-360.969,-0.492
4.958,-358.351,-0.616
6.202,-361.388,-0.355
5.702,-359.189,-0.287
5.21,-358.77,-0.322
6.95,-360.969,-0.255
6.193,-362.54,-0.226
5.458,-362.54,0.026
5.95,-359.398,0.007
6.693,-363.168,-0.748
5.706,-362.121,-0.375
5.95,-358.351,-0.005
6.941,-361.388,-0.037
6.699,-359.398,-0.031
6.202,-362.33,0.308
6.445,-360.55,0.056
6.947,-361.388,0.016
5.702,-361.388,-0.305
5.954,-358.979,-0.414
6.95,-362.54,-0.49
5.95,-362.121,-0.593
6.453,-362.33,-0.614
6.202,-360.969,-0.477
5.945,-363.378,-0.457
5.206,-361.388,-0.486
5.945,-359.608,-0.154
6.451,-360.969,-0.647
5.21,-359.398,-0.608
5.957,-358.77,-0.665
6.699,-360.55,-0.717
5.702,-363.378,-0.486
5.46,-360.55,-0.59
5.702,-358.77,-0.431
6.202,-361.388,-0.309
5.206,-360.76,-0.38
5.945,-359.189,-0.283
6.941,-360.341,-0.226
6.944,-364.006,-0.24
5.702,-359.189,-0.557
6.941,-360.131,-0.36
7.691,-361.178,-0.504
6.451,-359.608,-0.505
6.445,-356.99,-0.271
7.195,-360.341,-0.385
5.95,-360.76,-0.338
6.198,-361.178,-0.093
6.693,-360.131,-0.223
6.445,-362.33,-0.167
5.702,-360.341,-0.155
6.193,-358.979,-0.029
6.445,-360.969,-0.521
5.449,-362.54,-0.299
5.942,-360.341,-0.432
6.451,-359.922,-0.505
5.954,-363.168,-0.466
5.957,-359.398,-0.354
6.451,-359.608,-0.421
6.451,-361.178,-0.16
5.449,-359.922,-0.206
5.954,-358.979,-0.128
7.189,-360.341,-0.203
6.205,-363.796,-0.266
6.445,-360.131,-0.475
6.699,-360.341,-0.341
6.202,-362.749,-0.477
6.451,-362.33,-0.217
6.693,-360.55,-0.349
6.445,-361.178,-0.267
6.202,-363.587,-0.011
6.699,-357.513,-0.089
6.693,-360.969,0.293
5.706,-363.168,-0.228
6.202,-361.597,-0.173
6.947,-358.77,-0.331
6.198,-360.55,-0.483
6.44,-362.959,-0.013
6.688,-359.922,-0.073
7.446,-360.341,-0.044
6.451,-364.215,-0.059
5.706,-360.55,-0.024
6.44,-360.969,-0.492
6.202,-361.807,-0.536
5.706,-363.168,-0.385
6.688,-357.513,-0.366
7.44,-358.56,-0.582
5.954,-362.54,-0.693
6.448,-358.77,-0.446
6.445,-359.922,-0.448
6.198,-360.76,-0.458
5.957,-359.922,0.032
6.445,-358.56,-0.016
5.954,-359.922,-0.084
6.699,-363.796,0.031
6.451,-358.142,-0.179
7.189,-360.55,-0.303
6.699,-362.33,-0.603
5.945,-360.969,-0.607
6.44,-358.979,-0.546
5.945,-359.922,-0.791
6.688,-361.388,-0.778
6.451,-359.189,-0.441
6.693,-358.979,-0.627
6.445,-362.33,-0.585
6.699,-359.608,-0.242
6.693,-359.189,-0.167
5.706,-361.178,-0.219
5.458,-360.969,-0.264
6.696,-359.608,-0.493
6.202,-360.55,-0.492
5.706,-363.796,-0.791
5.702,-359.922,-0.486
5.706,-359.922,-0.391
5.706,-362.121,-0.4
5.702,-361.178,-0.426
5.458,-359.189,-0.298
5.449,-359.608,-0.118
6.202,-363.378,-0.182
5.697,-358.351,0.079
5.697,-360.969,-0.081
6.198,-362.749,-0.107
5.95,-360.131,-0.61
5.706,-358.979,-0.498
5.942,-361.388,-0.38
6.445,-363.378,-0.576
6.198,-360.55,0.005
5.702,-359.922,-0.018
6.445,-362.959,-0.017
6.44,-358.77,0.061
6.693,-359.189,0.24
6.202,-360.55,-0.11
6.451,-362.54,-0.231
6.202,-358.142,-0.007
6.198,-358.77,-0.175
6.445,-362.959,-0.115
5.954,-358.979,-0.245
6.693,-359.608,-0.453
5.954,-360.969,-0.396
6.202,-360.341,-0.244
7.198,-358.979,-0.067
5.954,-359.922,0
6.198,-362.959,-0.27
5.95,-358.142,-0.006
6.198,-358.77,-0.175
5.706,-360.76,-0.048
5.95,-359.922,-0.27
6.202,-358.351,-0.236
6.2,-359.398,-0.039
6.198,-363.587,-0.299
6.445,-358.351,-0.297
6.451,-360.76,-0.773
6.451,-362.749,-0.648
6.451,-361.807,-0.662
6.688,-359.189,0.088
6.451,-361.388,-0.042
6.693,-362.959,-0.242
6.947,-359.922,-0.25
6.198,-359.189,-0.426
6.451,-362.959,-0.406
6.699,-359.398,-0.46
5.702,-359.398,-0.668
6.693,-361.178,-0.582
6.44,-363.378,-0.599
6.198,-358.56,-0.468
6.445,-359.398,-0.374
6.941,-364.006,-0.457
5.95,-360.341,-0.416
6.198,-361.178,-0.16
7.446,-361.807,-0.271
6.451,-360.55,-0.629
6.693,-358.56,-0.667
6.699,-359.398,-0.485
7.192,-362.959,-0.651
5.702,-357.723,-0.704
5.945,-359.922,-0.676
7.192,-361.178,-0.546
5.954,-360.341,-0.598
6.2,-358.77,-0.504
6.944,-359.922,-0.514
6.936,-363.168,-0.465
5.709,-356.99,-0.45
6.944,-360.341,-0.215
7.189,-362.121,-0.287
5.702,-360.76,-0.242
6.95,-357.513,-0.626
7.437,-359.608,-0.579
6.198,-360.969,-0.58
6.696,-358.77,-0.398
6.699,-358.77,-0.502
6.693,-361.597,-0.504
5.95,-358.142,-0.58
6.445,-357.723,-0.487
6.445,-360.131,-0.47
5.954,-362.54,-0.476
5.702,-360.131,-0.474
6.193,-359.608,-0.496
6.453,-362.959,-0.463
5.458,-359.398,-0.48
6.198,-359.189,-0.289
6.198,-361.178,-0.326
5.95,-359.922,-0.646
6.202,-358.56,-0.493
6.451,-359.608,-0.774
5.95,-362.959,-0.699
5.954,-359.398,-0.66
6.202,-358.979,-0.616
5.458,-360.969,-0.575
5.706,-360.969,-0.602
5.709,-360.131,-0.522
6.205,-361.178,-0.293
5.702,-364.215,-0.282
6.451,-358.56,-0.215
6.202,-360.55,-0.118
6.198,-362.54,-0.221
6.193,-361.178,-0.36
7.198,-358.142,-0.431
6.699,-360.341,-0.458
5.95,-361.807,-0.426
6.941,-360.131,-0.175
6.693,-359.398,-0.157
6.44,-362.749,-0.243
6.193,-359.608,-0.208
5.954,-359.398,-0.071
6.451,-361.597,-0.171
6.453,-363.796,-0.051
6.451,-358.979,-0.328
5.954,-358.77,-0.493
6.699,-362.54,-0.354
6.198,-358.351,-0.367
5.95,-359.189,-0.459
6.445,-360.341,-0.46
6.44,-362.121,-0.277
5.702,-357.199,-0.376
6.699,-358.56,-0.316
6.693,-362.749,-0.376
6.202,-359.189,-0.38
5.702,-359.189,-0.21
6.947,-361.597,-0.074
6.445,-360.969,-0.12
5.954,-359.189,-0.342
6.947,-359.922,-0.439
6.941,-362.959,-0.468
6.202,-357.723,-0.498
6.198,-359.398,-0.453
6.947,-361.178,-0.46
6.453,-360.55,-0.371
5.95,-359.189,-0.411
7.195,-360.341,-0.426
6.693,-361.178,-0.17
5.95,-360.969,-0.01
6.451,-360.131,-0.068
6.688,-363.168,-0.298
5.706,-360.55,-0.428
6.202,-359.608,-0.493
6.693,-361.597,-0.538
5.702,-363.796,-0.254
5.21,-359.922,-0.314
6.202,-359.398,-0.392
5.95,-362.749,-0.413
4.962,-358.979,-0.409
5.706,-359.608,-0.282
6.198,-360.969,-0.42
5.21,-363.378,-0.018
5.952,-358.979,-0.363
6.699,-359.922,-0.497
6.451,-363.796,-0.392
5.702,-359.189,-0.345
6.202,-360.131,-0.41
6.693,-361.807,-0.472
5.206,-360.969,-0.273
5.95,-359.608,-0.345
6.445,-360.76,-0.344
6.451,-362.959,-0.026
5.697,-356.152,-0.188
6.947,-358.77,-0.272
6.688,-360.969,-0.275
5.95,-360.341,0.045
6.445,-359.189,-0.04
6.44,-360.341,-0.15
6.202,-362.959,-0.219
6.202,-359.608,-0.339
6.947,-359.398,-0.402
6.693,-362.749,-0.356
5.706,-359.922,-0.328
6.198,-358.979,-0.349
6.947,-360.55,-0.265
5.454,-362.33,-0.133
5.95,-358.77,-0.148
6.699,-358.77,-0.354
5.95,-362.54,-0.276
5.206,-358.979,0.159
5.702,-358.77,0.122
5.702,-360.55,-0.005
5.458,-363.168,0.215
5.206,-358.979,0.043
5.702,-359.189,-0.04
5.21,-363.168,-0.282
4.954,-359.398,-0.226
5.706,-358.979,-0.305
6.451,-360.341,-0.366
5.706,-358.77,-0.343
6.445,-356.152,-0.14
5.454,-359.398,-0.267
5.954,-358.351,0.024
6.193,-360.55,-0.192
7.198,-358.351,-0.103
5.95,-358.979,-0.049
6.202,-358.77,0.056
6.451,-356.361,-0.106
6.198,-359.608,-0.189
6.202,-357.932,0.072
6.699,-360.341,-0.107
6.445,-358.351,-0.359
5.95,-358.979,-0.082
6.198,-358.142,-0.098
6.445,-356.152,-0.072
6.202,-357.723,-0.137
5.706,-357.513,-0.171
6.941,-354.791,-0.186
6.451,-356.152,-0.327
6.445,-358.351,-0.502
5.706,-355.105,-0.488
6.198,-355.733,-0.682
5.21,-357.199,-0.485
5.458,-360.131,-0.607
5.702,-355.105,-0.284
5.95,-356.361,-0.437
5.957,-358.56,-0.63
5.449,-355.524,-0.292
6.699,-353.534,-0.532
5.706,-355.942,-0.243
5.697,-353.534,0.059
6.95,-353.534,0.045
6.445,-355.942,-0.28
5.95,-356.571,-0.421
5.954,-356.99,-0.343
6.451,-353.953,-0.408
5.954,-356.571,-0.516
5.697,-355.524,-0.392
6.202,-354.162,-0.051
6.202,-356.361,-0.355
5.95,-358.77,-0.089
6.198,-355.942,-0.133
6.445,-355.524,-0.543
6.202,-356.99,-0.22
4.71,-355.524,-0.222
5.21,-353.953,-0.095
5.706,-355.105,-0.483
5.206,-357.723,-0.615
4.962,-355.524,-1.301
5.954,-353.534,-0.447
5.954,-356.571,-0.457
4.962,-354.581,0.074
5.954,-354.372,-0.016
6.451,-356.361,0.044
5.21,-356.571,-0.095
5.454,-357.199,-0.201
5.954,-353.743,-0.275
6.451,-356.99,-0.21
5.952,-355.105,-0.527
5.706,-353.115,-0.576
6.699,-354.581,-0.702
5.706,-358.142,-0.764
6.205,-351.963,-0.316
6.699,-353.743,-0.422
6.699,-355.524,-0.085
5.206,-353.953,-0.284
5.702,-353.115,-0.428
6.198,-354.581,-0.638
6.193,-355.314,-0.734
5.21,-356.152,-0.38
5.21,-352.906,0.021
6.451,-355.524,-0.078
5.957,-352.696,-0.14
5.46,-351.125,-0.289
5.954,-353.115,-0.607
6.198,-356.78,-0.64
5.206,-350.916,-0.656
5.957,-353.115,-0.667
5.95,-355.105,-0.278
5.95,-353.115,-0.112
5.458,-352.382,-0.258
5.95,-354.162,-0.433
7.198,-354.791,-0.778
5.962,-355.942,-0.313
5.95,-352.696,-0.067
6.205,-355.314,-0.162
5.954,-353.953,-0.077
5.702,-352.173,-0.371
6.453,-353.743,-0.385
6.95,-357.513,-0.468
5.706,-350.916,-0.571
4.71,-353.324,-0.667
5.454,-355.314,-0.601
5.458,-354.162,-0.338
5.456,-353.534,0.048
5.706,-355.314,-0.129
6.696,-356.152,-0.487
5.706,-356.571,-0.454
5.206,-353.115,-0.603
5.95,-355.733,-0.568
6.198,-353.115,-0.013
6.205,-351.963,-0.044
5.458,-354.162,0.038
5.95,-356.78,-0.277
6.202,-354.162,-0.297
5.702,-353.324,-0.295
6.198,-354.581,-0.511
5.709,-353.115,-0.702
5.945,-352.382,-0.663
6.453,-354.581,-0.215
5.945,-356.361,-0.304
5.706,-356.361,-0.107
6.198,-352.906,-0.522
5.458,-355.733,-0.486
4.962,-352.906,-0.503
5.706,-351.125,-0.548
6.95,-352.696,-0.168
5.709,-355.105,-0.142
5.46,-353.115,-0.239
5.95,-353.115,-0.365
5.95,-354.162,-0.468
5.957,-351.754,-0.608
5.706,-351.544,-0.615
6.451,-353.953,-0.062
5.957,-354.791,-0.272
5.458,-355.942,-0.305
6.701,-352.382,-0.405
5.702,-355.105,-0.386
5.702,-353.534,-0.504
5.702,-351.754,-0.278
6.699,-352.906,0.006
4.954,-355.942,-0.276
4.954,-351.963,-0.365
5.954,-352.173,-0.499
6.696,-354.162,-0.532
5.21,-356.361,-0.06
5.706,-352.173,-0.507
6.453,-354.372,-0.105
5.206,-354.791,-0.24
5.458,-356.152,-0.394
6.451,-353.115,-0.398
5.458,-355.524,-0.382
5.706,-354.372,-0.363
6.193,-351.754,-0.276
6.451,-353.115,-0.05
5.702,-356.78,-0.06
6.198,-352.906,-0.234
6.699,-352.906,-0.414
5.954,-353.743,-0.61
6.202,-355.942,-0.116
6.699,-353.534,-0.052
5.95,-353.953,-0.171
5.46,-355.733,-0.331
5.458,-353.743,-0.704
5.454,-352.382,-0.205
5.458,-354.581,-0.493
5.706,-354.162,-0.48
5.702,-351.754,-0.502
5.954,-353.324,-0.181
5.458,-356.99,-0.059
5.706,-351.754,-0.226
6.451,-352.382,-0.411
5.702,-353.534,-0.624
6.707,-354.372,-0.142
6.451,-352.906,-0.038
6.451,-352.906,-0.156
6.193,-353.953,-0.531
6.2,-353.743,-0.67
6.451,-352.696,-0.499
6.198,-353.534,-0.599
6.451,-354.791,-0.338
6.198,-350.288,0.167
5.95,-351.754,-0.278
